track_id,is_high_quality,normalized_audio_path,provenance_original_audio_path,provenance_original_lyrics_path,provenance_processing_date,provenance_script_version,audio_properties_original_sr,audio_properties_target_sr,audio_properties_channels,audio_features_duration_seconds,audio_features_integrated_loudness_lufs,audio_features_snr_percentile_db,audio_features_clipping_percentage,audio_features_rms_energy_mean,audio_features_rms_energy_std,audio_features_zcr_mean,audio_features_zcr_std,audio_features_spectral_centroid_mean,audio_features_spectral_bandwidth_mean,audio_features_mfcc_0_mean,audio_features_mfcc_0_std,audio_features_mfcc_1_mean,audio_features_mfcc_1_std,audio_features_mfcc_2_mean,audio_features_mfcc_2_std,audio_features_mfcc_3_mean,audio_features_mfcc_3_std,audio_features_mfcc_4_mean,audio_features_mfcc_4_std,audio_features_mfcc_5_mean,audio_features_mfcc_5_std,audio_features_mfcc_6_mean,audio_features_mfcc_6_std,audio_features_mfcc_7_mean,audio_features_mfcc_7_std,audio_features_mfcc_8_mean,audio_features_mfcc_8_std,audio_features_mfcc_9_mean,audio_features_mfcc_9_std,audio_features_mfcc_10_mean,audio_features_mfcc_10_std,audio_features_mfcc_11_mean,audio_features_mfcc_11_std,audio_features_mfcc_12_mean,audio_features_mfcc_12_std,audio_features_vocal_dominance_score_hpss,lyrics_features_cleaned_text,lyrics_features_language_code,lyrics_features_completeness_heuristic,lyrics_features_word_count,lyrics_features_char_count,lyrics_features_sentence_count,lyrics_features_type_token_ratio
en029b,False,processed_dataset/CSD/english/audio_rejected/en029b.wav,../../data/raw/CSD/english/wav/en029b.wav,../../data/raw/CSD/english/lyric/en029b.txt,2025-10-24T22:19:05.791621+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.006618655752390623,0.0,4.53715614412431e-07,0.0,0.0,0.0,8006.401969784731,5284.775672498878,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000004172325134,Mary had a little lamb Little lamb little lamb Mary had a little lamb It's fleece was white as snow And everywhere that Mary went Mary went Mary went Everywhere that Mary went The lamb was sure to go It followed her to school one day School one day school one day It followed her to school one day Which was againts the rules It made the children laugh and play Laugh and play laugh and play It made the children laugh and play To see a lamb at school,en,1.0,90,451,1,0.45555555555555555
en014a,False,processed_dataset/CSD/english/audio_rejected/en014a.wav,../../data/raw/CSD/english/wav/en014a.wav,../../data/raw/CSD/english/lyric/en014a.txt,2025-10-24T22:19:05.800319+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.0008758928161114454,0.0,3.3573903124306526e-07,0.0,0.0,0.0,8006.388839572937,5284.761440529396,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,The First Noel the Angels did say Was to certain poor shepherds in fields as they lay In fields where they lay keeping their sheep On a cold winter's night that was so deep Noel Noel Noel Noel Born is the King of Israel They looked up and saw a star Shining in the East beyond them far And to the earth it gave great lights And so it continued both day and night Noel Noel Noel Noel Born is the King of Israel,en,1.0,84,409,1,0.6666666666666666
en008a,False,processed_dataset/CSD/english/audio_rejected/en008a.wav,../../data/raw/CSD/english/wav/en008a.wav,../../data/raw/CSD/english/lyric/en008a.txt,2025-10-24T22:19:05.811102+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.13015060126781464,0.0,2.5795735325573332e-08,0.0,0.0,0.0,8008.4222194523645,5286.798429257252,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000001788139343,The little cockroach the little cockroach All she wanted was to dance She doesn't mind that her leg is missing She would never miss the chance The little cockroach the little cockroach All she wanted was to dance She doesn't mind that her leg is missing She would never miss the chance In the house nobody wants her And they hunt her through the back door So she goes after the music And she's dancing on the dance floor In the house nobody wants her And they hunt her through the back door So she goes after the music And she's dancing on the dance floor The little cockroach the little cockroach All she wanted was to dance She doesn't mind that her leg is missing She would never miss the chance The little cockroach the little cockroach All she wanted was to dance She doesn't mind that her leg is missing She would never miss the chance She won't stay where they don't want her There are better things to ask for Now the music seems to charm her As she's dancing on the dance floor She won't stay where they don't want her There are better things to ask for Now the music seems to charm her As she's dancing on the dance floor The little cockroach the little cockroach All she wanted was to dance She doesn't bother if legs are missing She would never miss the chance The little cockroach the little cockroach All she wanted was to dance She doesn't bother if legs are missing She would never miss the chance,en,1.0,266,1413,1,0.21804511278195488
en049a,False,processed_dataset/CSD/english/audio_rejected/en049a.wav,../../data/raw/CSD/english/wav/en049a.wav,../../data/raw/CSD/english/lyric/en049a.txt,2025-10-24T22:19:05.814026+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.03936805576086044,0.0,1.540601459737445e-07,0.0,0.0,0.0,8006.636534014476,5285.017972501063,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,I've been working on the railroad all the live long day I've been working on the railroad just to pass the time away Can't you hear the whistle blowing rise up early in the morn can't you hear the captain shouting Dinah blow your horn Dinah won't you blow Dinah won't you blow Dinah won't you blow your horn Dinah won't you blow Dinah won't you blow Dinah won't you blow your horn Singing fee fie fiddly i oh fee fie fiddly i oh oh oh oh fee fie fiddly i oh strumming on the old banjo Singing fee fie fiddly i oh fee fie fiddly i oh oh oh oh fee fie fiddly i oh strumming on the old banjo,en,1.0,121,588,1,0.34710743801652894
en021b,False,processed_dataset/CSD/english/audio_rejected/en021b.wav,../../data/raw/CSD/english/wav/en021b.wav,../../data/raw/CSD/english/lyric/en021b.txt,2025-10-24T22:19:05.886451+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.015115919522941113,0.0,4.5533251835649935e-08,0.0,0.0,0.0,8006.437553813155,5284.813133944942,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,Dashing through the snow on a one horse open sleigh Over fields we go laughing all the way Bells on bobtails ring making spirits bright What fun it is to ride and sing a sleighing song tonight Jingle bells jingle bells jingle all the way Oh what fun it is to ride in a one horse open sleigh hey Jingle bells jingle bells jingle all the way Oh what fun it is to ride In a one horse open sleigh Now the ground is white go it while you're young Take the girls tonight sing this sleighing song Get a bobtailed bay two forty for his speed and hitch him to an open sleigh and you'll take the lead Jingle bells jingle bells jingle all the way Oh what fun it is to ride in a one horse open sleigh hey Jingle bells jingle bells jingle all the way Oh what fun it is to ride in a one horse open sleigh,en,1.0,162,790,1,0.4012345679012346
en017a,False,processed_dataset/CSD/english/audio_rejected/en017a.wav,../../data/raw/CSD/english/wav/en017a.wav,../../data/raw/CSD/english/lyric/en017a.txt,2025-10-24T22:19:05.910438+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,2.0555496215820312,0.0,5.144276116197943e-10,0.0,0.0,0.0,8224.75098528963,5466.783195043903,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,Head shoulders knees and toes knees and toes Head shoulders knees and toes knees and toes Eyes and ears and mouth and nose Head shoulders knees and toes knees and toes,en,1.0,31,167,1,0.2903225806451613
en007a,False,processed_dataset/CSD/english/audio_rejected/en007a.wav,../../data/raw/CSD/english/wav/en007a.wav,../../data/raw/CSD/english/lyric/en007a.txt,2025-10-24T22:19:05.916793+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.02258003130555153,0.0,6.250703563637217e-07,0.0,0.0,0.0,8006.483979264809,5284.861401910279,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,In a cavern in a canyon Excavating for a mine Dwelt a miner forty niner And his daughter Clementine Oh my darling oh my darling Oh my darling Clementine You were lost and gone forever Dreadful sorry Clementine Light she was and like a fairy And her shoes were number nine Herring boxes without topses Sandals were for Clementine Oh my darling oh my darling Oh my darling Clementine You were lost and gone forever Dreadful sorry Clementine,en,1.0,78,438,1,0.5384615384615384
en013a,False,processed_dataset/CSD/english/audio_rejected/en013a.wav,../../data/raw/CSD/english/wav/en013a.wav,../../data/raw/CSD/english/lyric/en013a.txt,2025-10-24T22:19:05.946827+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.024589747190475464,0.0,6.341765015349665e-07,0.0,0.0,0.0,8006.498847496027,5284.876741480613,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,Daddy finger daddy finger where are you Here I am here I am How do you do Mommy finger mommy finger where are you Here I am here I am How do you do Brother finger brother finger where are you Here I am here I am How do you do Sister finger sister finger where are you Here I am here I am How do you do Baby finger baby finger where are you Here I am here I am How do you do,en,1.0,85,373,1,0.23529411764705882
en022b,False,processed_dataset/CSD/english/audio_rejected/en022b.wav,../../data/raw/CSD/english/wav/en022b.wav,../../data/raw/CSD/english/lyric/en022b.txt,2025-10-24T22:19:05.955599+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.020065419375896454,0.0,4.6559048172412076e-08,0.0,0.0,0.0,8006.466531862825,5284.843334147056,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,Joy to the world the lord has come Let earth receive her king Let every heart prepare him room And heaven and nature sing And heaven and nature sing And heaven and heaven and nature sing Joy to the earth the savior reigns Let men their songs employ While fields and floods Rocks hills and plains Repeat the sounding joy Repeat the sounding joy Repeat repeat the sounding joy He rules the world with truth and grace And makes the nations prove The glories of his righteousness And wonders of his love And wonders of his love And wonders wonders of his love,en,1.0,103,555,1,0.5145631067961165
en043a,False,processed_dataset/CSD/english/audio_rejected/en043a.wav,../../data/raw/CSD/english/wav/en043a.wav,../../data/raw/CSD/english/lyric/en043a.txt,2025-10-24T22:19:05.972583+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.0030943413730710745,0.0,3.664687255877652e-07,0.0,0.0,0.0,8006.392883198128,5284.765892631436,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,Teddy says clap your hands clap your hands clap your hands Teddy says clap your hands do as Teddy says Teddy says nod your head nod your head nod your head Teddy says nod your head do as Teddy says Teddy says stamp your feet stamp your feet stamp your feet Teddy says stamp your feet do as Teddy says Teddy says bend and stretch bend and stretch bend and stretch Teddy says bend and stretch do as Teddy says,en,1.0,80,407,1,0.175
en049b,False,processed_dataset/CSD/english/audio_rejected/en049b.wav,../../data/raw/CSD/english/wav/en049b.wav,../../data/raw/CSD/english/lyric/en049b.txt,2025-10-24T22:19:06.049525+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.006377759389579296,0.0,2.542890058521152e-07,0.0,0.0,0.0,8006.401244248742,5284.774905321489,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000004172325134,I've been working on the railroad all the live long day I've been working on the railroad just to pass the time away Can't you hear the whistle blowing rise up early in the morn can't you hear the captain shouting Dinah blow your horn Dinah won't you blow Dinah won't you blow Dinah won't you blow your horn Dinah won't you blow Dinah won't you blow Dinah won't you blow your horn Singing fee fie fiddly i oh fee fie fiddly i oh oh oh oh fee fie fiddly i oh strumming on the old banjo Singing fee fie fiddly i oh fee fie fiddly i oh oh oh oh fee fie fiddly i oh strumming on the old banjo,en,1.0,121,588,1,0.34710743801652894
en026a,False,processed_dataset/CSD/english/audio_rejected/en026a.wav,../../data/raw/CSD/english/wav/en026a.wav,../../data/raw/CSD/english/lyric/en026a.txt,2025-10-24T22:19:06.054413+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.0014830126892775297,0.0,4.454126099062705e-07,0.0,0.0,0.0,8006.389868123039,5284.762576007922,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000003576278687,Little Robin redbreast sat upon a tree Up went pussycat and down went he Down came pussycat away Robin ran Says little Robin Redbreast catch me if you can Little Robin redbreast jumped upon a wall Pussycat jumped after him and almost had a fall Little Robin chirped and sang and what did pussy said Pussycat said meow and Robin flew away,en,1.0,62,337,1,0.6612903225806451
en023b,False,processed_dataset/CSD/english/audio_rejected/en023b.wav,../../data/raw/CSD/english/wav/en023b.wav,../../data/raw/CSD/english/lyric/en023b.txt,2025-10-24T22:19:06.071110+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.7646051049232483,0.0,3.469426523849961e-09,0.0,0.0,0.0,8050.2576934694125,5325.251214861771,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,Should auld acquaintance be forgot and never brought to mind Should auld acquaintance be forgot and auld lang syne For auld lang syne my dear For auld lang syne We'll take a cup oh kindness yet For auld lang syne And surely you'll be your pint stowp And surely I'll be mine And we'll take a cup oh kindness yet For auld lang syne For auld lang syne my dear For auld lang syne We'll take a cup oh kindness yet For auld lang syne,en,1.0,85,427,1,0.36470588235294116
en050b,False,processed_dataset/CSD/english/audio_rejected/en050b.wav,../../data/raw/CSD/english/wav/en050b.wav,../../data/raw/CSD/english/lyric/en050b.txt,2025-10-24T22:19:06.101802+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.006140468176454306,0.0,3.961939967211947e-07,0.0,0.0,0.0,8006.400431177916,5284.7740256601755,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000004172325134,I wandered today to the hill Maggie To watch the scene below The creek and the old rusty mill Maggie Where we sat in the long long ago The green grove is gone from the hill Maggie Where first the daisies sprung The creeking old mill is still Maggie Since you and I were young A city so silent and lone Maggie Where the young and the gay and the best In polished white mansion of stone Maggie Have each found a place of rest Is built where the birds used to play Maggie And joined in the songs that were sung For we sang just as gay as they Maggie When you and I were young,en,1.0,117,572,1,0.6239316239316239
